date,fips,PRECTOT,PS,T2M,WS50M_RANGE,slope3,SQ1,class
20020115.0,1037.0,0.0,100.44,5.74,3.86,0.0444,2.0,1
20050531.0,1085.0,36.31,99.86,21.09,3.39,0.5192,3.0,0
20141230.0,1083.0,0.02,99.88,1.83,2.17,0.2003,1.0,0
20141111.0,1007.0,0.13,99.92,14.27,3.38,0.5104,1.0,1
20161004.0,1103.0,0.0,98.87,23.47,1.89,0.5713,3.0,1
20100831.0,1047.0,0.37,101.05,25.49,2.83,0.3962,2.0,1
20040323.0,1039.0,0.0,101.96,8.97,3.77,0.4612,3.0,1
20160816.0,1109.0,2.77,100.69,27.73,2.63,0.5444,3.0,1
20040127.0,1013.0,0.15,100.71,6.28,2.8,0.5155,3.0,0
20130730.0,1001.0,2.36,100.48,27.12,4.65,0.39,2.0,0
20030902.0,1093.0,3.1,99.53,26.96,3.32,0.1357,1.0,0
20010605.0,1097.0,3.54,101.32,26.11,2.49,0.5293,1.0,1
20141111.0,1081.0,0.0,99.27,13.8,3.41,0.2937,1.0,1
20121120.0,1083.0,0.01,99.07,12.53,3.76,0.2003,1.0,0
20161108.0,1071.0,0.0,98.44,14.25,4.03,0.4644,1.0,1
20030204.0,1041.0,2.58,100.31,9.27,2.76,0.1571,2.0,0
20020813.0,1025.0,0.65,101.01,27.14,4.38,0.0191,2.0,1
20121113.0,1003.0,0.04,102.12,9.9,1.9,0.1005,2.0,1
20071211.0,1069.0,0.0,101.54,18.03,2.76,0.523,3.0,1
20100302.0,1035.0,13.5,99.71,5.37,4.35,0.0485,2.0,0
20011225.0,1125.0,0.13,100.77,-0.7,4.32,0.1605,1.0,0
20130129.0,1121.0,1.95,99.23,16.78,3.48,0.5504,3.0,1
20120605.0,1131.0,4.85,99.82,26.96,3.32,0.4208,1.0,1
20000530.0,1131.0,0.0,100.61,25.03,3.55,0.4208,1.0,1
20151013.0,1037.0,4.04,99.29,20.43,3.42,0.0444,2.0,1
20021210.0,1051.0,30.9,99.78,6.82,3.71,0.5967,1.0,0
20070403.0,1097.0,0.91,101.4,22.36,1.97,0.5293,1.0,1
20070130.0,1091.0,0.0,101.55,4.4,4.24,0.248,1.0,0
20030318.0,1073.0,1.14,97.96,15.95,5.23,0.3945,1.0,0
20080624.0,1003.0,1.3,101.67,27.72,3.73,0.1005,2.0,1
20120501.0,1049.0,0.0,98.49,23.38,4.54,0.3013,1.0,1
20051018.0,1009.0,0.01,99.19,20.36,4.91,0.4062,1.0,0
20080902.0,1011.0,0.01,99.97,25.7,2.4,0.5407,1.0,1
20160405.0,1007.0,0.0,100.75,13.25,3.58,0.5104,1.0,0
20090915.0,1123.0,9.44,99.18,24.03,1.83,0.1572,2.0,0
20101102.0,1027.0,0.29,99.12,15.05,1.48,0.424,3.0,1
20121127.0,1041.0,13.46,100.87,12.48,5.3,0.1571,2.0,1
20131217.0,1063.0,0.0,101.56,6.84,4.77,0.6201,1.0,0
20070828.0,1039.0,7.62,100.78,27.51,3.03,0.4612,3.0,1
20120207.0,1083.0,0.01,99.31,5.76,3.46,0.2003,1.0,0
20151103.0,1073.0,0.07,99.41,18.92,3.4,0.3945,1.0,1
20060606.0,1027.0,0.0,98.54,21.32,3.5,0.424,3.0,0
20160105.0,1083.0,0.0,100.07,-0.92,3.75,0.2003,1.0,0
20031007.0,1117.0,3.38,99.7,20.18,2.53,0.3501,1.0,0
20161101.0,1115.0,0.0,99.39,22.33,4.36,0.3065,1.0,1
20070807.0,1061.0,0.82,100.34,31.57,4.07,0.0708,2.0,1
20001205.0,1011.0,0.03,101.01,2.86,3.64,0.5407,1.0,1
20100119.0,1121.0,0.01,99.19,7.88,4.56,0.5504,3.0,0
20000815.0,1005.0,0.0,100.68,28.91,2.51,0.3763,3.0,1
20090908.0,1037.0,0.11,99.78,25.2,2.68,0.0444,2.0,0
20000523.0,1035.0,0.05,100.23,27.88,3.64,0.0485,2.0,1
20000321.0,1039.0,0.07,101.12,13.97,3.61,0.4612,3.0,1
20080429.0,1071.0,0.0,98.02,8.29,2.73,0.4644,1.0,1
20030422.0,1053.0,0.0,100.71,16.92,2.61,0.2449,1.0,0
20010417.0,1049.0,0.04,98.81,6.81,5.27,0.3013,1.0,0
20131210.0,1077.0,1.29,100.17,-0.04,5.53,0.0533,2.0,0
20001114.0,1129.0,0.13,101.55,7.27,1.68,0.0564,2.0,1
20100824.0,1067.0,0.07,99.6,30.38,2.84,0.2645,3.0,1
20060718.0,1093.0,0.27,99.28,31.75,3.78,0.1357,1.0,1
20010220.0,1073.0,0.28,100.02,12.41,2.83,0.3945,1.0,1
20030304.0,1005.0,1.53,100.07,11.71,3.08,0.3763,3.0,0
20060131.0,1013.0,0.0,100.73,7.8,4.73,0.5155,3.0,1
20070626.0,1111.0,1.79,99.22,28.09,1.39,0.1377,1.0,1
20000509.0,1061.0,0.0,100.46,24.14,5.92,0.0708,2.0,1
20000912.0,1061.0,0.06,100.51,27.25,3.74,0.0708,2.0,1
20061205.0,1031.0,0.0,101.85,3.25,2.9,0.4781,1.0,1
20161129.0,1101.0,25.42,99.62,21.49,3.77,0.0757,0.0,1
20140520.0,1023.0,0.0,101.38,22.27,4.24,0.1418,2.0,0
20121030.0,1035.0,0.0,100.5,9.51,3.43,0.0485,2.0,1
20151020.0,1121.0,0.0,100.08,14.57,4.21,0.5504,3.0,1
20090728.0,1109.0,22.12,100.18,25.19,2.57,0.5444,3.0,0
20060613.0,1003.0,0.89,100.54,28.0,1.51,0.1005,2.0,1
20040907.0,1001.0,13.42,98.57,23.75,4.94,0.39,2.0,0
20091013.0,1051.0,9.11,100.15,20.8,3.19,0.5967,1.0,0
20130219.0,1127.0,11.6,99.91,6.84,4.59,0.2979,1.0,0
20150901.0,1013.0,0.0,100.64,28.33,3.59,0.5155,3.0,1
20001121.0,1117.0,0.02,101.04,-0.52,2.22,0.3501,1.0,1
20040824.0,1083.0,1.37,98.83,25.25,1.99,0.2003,1.0,0
20041207.0,1031.0,8.82,100.58,20.62,5.78,0.4781,1.0,0
20001031.0,1047.0,0.0,101.12,23.22,2.07,0.3962,2.0,1
20000822.0,1131.0,0.3,101.25,27.19,1.62,0.4208,1.0,1
20070327.0,1001.0,0.0,100.61,19.74,2.59,0.39,2.0,1
20040127.0,1111.0,0.26,98.42,4.1,4.99,0.1377,1.0,0
20151117.0,1075.0,0.5,99.96,19.41,6.35,0.4507,1.0,1
20151208.0,1049.0,0.0,98.59,7.89,5.28,0.3013,1.0,0
20080506.0,1059.0,0.04,99.54,18.85,3.61,0.1832,1.0,1
20021119.0,1037.0,3.04,100.65,10.55,5.83,0.0444,2.0,0
20010612.0,1061.0,8.54,99.97,25.2,3.42,0.0708,2.0,0
20100629.0,1037.0,4.32,99.76,27.68,2.91,0.0444,2.0,0
20020709.0,1127.0,0.49,99.9,29.02,3.79,0.2979,1.0,0
20130416.0,1015.0,0.08,98.88,20.48,3.83,0.2014,1.0,0
20080729.0,1061.0,3.55,100.42,27.71,1.99,0.0708,2.0,1
20090616.0,1045.0,0.06,100.48,28.82,4.61,0.3585,2.0,0
20080603.0,1035.0,0.63,100.4,28.78,3.79,0.0485,2.0,1
20101116.0,1015.0,12.84,97.4,14.23,5.6,0.2014,1.0,1
20120320.0,1031.0,0.0,100.82,20.05,3.34,0.4781,1.0,1
20111011.0,1007.0,0.55,99.63,18.38,1.79,0.5104,1.0,1
20070403.0,1019.0,13.24,98.34,19.46,4.36,0.0675,2.0,1
20131008.0,1001.0,0.0,100.09,18.85,3.41,0.39,2.0,0
20030513.0,1033.0,0.57,99.46,18.05,5.58,0.5934,1.0,0
20110510.0,1043.0,0.0,98.67,23.58,4.1,0.3756,3.0,0
20141216.0,1007.0,0.87,100.39,9.04,2.06,0.5104,1.0,1
20041207.0,1033.0,32.65,98.78,14.82,6.63,0.5934,1.0,0
20140715.0,1031.0,19.88,100.32,25.68,1.68,0.4781,1.0,1
20010123.0,1045.0,0.0,101.49,3.82,3.57,0.3585,2.0,1
20031125.0,1011.0,0.0,100.3,4.9,3.85,0.5407,1.0,0
20010529.0,1133.0,0.96,99.1,20.0,2.35,0.1868,2.0,0
20060926.0,1123.0,0.03,99.58,18.03,3.54,0.1572,2.0,1
20030812.0,1031.0,5.7,100.6,23.84,2.05,0.4781,1.0,0
20120724.0,1009.0,0.0,99.43,29.62,2.42,0.4062,1.0,1
20100504.0,1041.0,12.86,100.16,21.29,3.83,0.1571,2.0,0
20030805.0,1055.0,5.45,98.24,25.79,1.2,0.0205,2.0,0
20140729.0,1081.0,0.0,99.26,23.78,2.71,0.2937,1.0,1
20140415.0,1049.0,10.92,98.16,6.82,4.3,0.3013,1.0,0
20130312.0,1133.0,0.0,99.38,5.35,3.65,0.1868,2.0,0
20050809.0,1111.0,2.08,98.56,24.97,2.17,0.1377,1.0,0
20130820.0,1051.0,1.56,100.07,24.92,2.24,0.5967,1.0,0
20151013.0,1025.0,0.91,100.37,21.45,3.08,0.0191,2.0,1
20081028.0,1063.0,0.0,102.1,5.75,2.77,0.6201,1.0,1
20111122.0,1129.0,11.42,101.03,20.86,3.95,0.0564,2.0,1
20030520.0,1101.0,3.48,100.68,22.56,3.07,0.0757,0.0,0
20031202.0,1131.0,0.01,101.9,7.12,4.07,0.4208,1.0,0
20110719.0,1051.0,2.14,99.68,28.74,2.75,0.5967,1.0,1
20090310.0,1027.0,0.0,99.05,17.8,3.86,0.424,3.0,1
20100323.0,1117.0,0.03,99.68,11.18,2.73,0.3501,1.0,0
20041221.0,1061.0,0.01,101.29,5.9,4.83,0.0708,2.0,0
20100921.0,1111.0,0.62,98.66,27.39,3.88,0.1377,1.0,1
20030218.0,1007.0,0.0,100.76,4.16,5.64,0.5104,1.0,0
20120320.0,1011.0,0.0,100.28,20.61,4.36,0.5407,1.0,1
20160223.0,1039.0,36.0,99.74,18.59,8.81,0.4612,3.0,0
20061226.0,1085.0,0.08,100.61,4.69,2.94,0.5192,3.0,1
20091229.0,1053.0,0.0,101.86,2.63,2.53,0.2449,1.0,0
20141125.0,1035.0,1.27,100.96,11.36,1.45,0.0485,2.0,1
20060718.0,1025.0,2.29,100.72,30.67,3.13,0.0191,2.0,1
20040713.0,1109.0,10.35,100.1,27.62,2.76,0.5444,3.0,0
20160329.0,1003.0,0.09,101.45,17.79,3.58,0.1005,2.0,0
20120221.0,1053.0,0.18,101.29,13.46,3.04,0.2449,1.0,1
20070116.0,1055.0,0.42,99.74,1.15,1.46,0.0205,2.0,1
20071009.0,1011.0,5.69,99.93,24.32,4.04,0.5407,1.0,1
20121002.0,1109.0,0.18,99.7,19.51,2.1,0.5444,3.0,1
20001003.0,1025.0,0.0,100.86,22.55,4.8,0.0191,2.0,1
20160927.0,1073.0,0.38,99.01,24.48,3.76,0.3945,1.0,1
20000222.0,1051.0,0.05,101.08,9.5,4.57,0.5967,1.0,1
20130806.0,1047.0,12.44,100.53,28.02,3.25,0.3962,2.0,0
20010529.0,1081.0,5.96,99.18,22.27,3.21,0.2937,1.0,1
20120214.0,1019.0,3.12,98.35,4.28,3.79,0.0675,2.0,0
20001219.0,1077.0,0.5,99.75,-6.78,4.75,0.0533,2.0,1
20140819.0,1091.0,8.67,100.58,26.67,2.32,0.248,1.0,1
20000215.0,1097.0,0.0,101.79,14.89,2.05,0.5293,1.0,1
20050104.0,1025.0,0.0,101.68,15.49,3.58,0.0191,2.0,0
20160920.0,1049.0,0.0,98.43,24.68,2.76,0.3013,1.0,1
20040106.0,1091.0,0.01,102.44,1.69,1.85,0.248,1.0,0
20130917.0,1063.0,0.01,100.96,24.83,4.6,0.6201,1.0,1
20110412.0,1113.0,1.61,99.79,17.31,2.84,0.2785,1.0,1
20010206.0,1071.0,0.0,98.03,5.27,3.63,0.4644,1.0,1
20110726.0,1085.0,7.11,99.96,27.33,1.52,0.5192,3.0,1
20010522.0,1093.0,8.48,99.16,16.75,3.53,0.1357,1.0,0
20160419.0,1059.0,0.0,99.93,16.22,3.68,0.1832,1.0,0
20151215.0,1071.0,0.05,97.33,12.45,4.01,0.4644,1.0,0
20071106.0,1089.0,0.09,99.34,7.23,2.89,0.3696,3.0,1
20061121.0,1059.0,0.0,100.59,2.76,4.06,0.1832,1.0,0
20141007.0,1053.0,0.1,100.83,23.36,3.62,0.2449,1.0,1
20161025.0,1031.0,0.0,101.21,19.79,4.06,0.4781,1.0,1
20090609.0,1093.0,0.0,99.29,24.77,2.09,0.1357,1.0,0
20030408.0,1005.0,23.25,100.21,18.92,3.38,0.3763,3.0,0
20150113.0,1009.0,0.12,100.23,3.45,1.95,0.4062,1.0,0
20060207.0,1003.0,0.12,101.86,7.62,1.87,0.1005,2.0,1
20051018.0,1085.0,0.0,100.47,19.01,3.7,0.5192,3.0,0
20131105.0,1089.0,0.0,99.7,12.07,2.14,0.3696,3.0,1
20080902.0,1009.0,0.01,99.24,25.23,2.92,0.4062,1.0,1
20100126.0,1123.0,0.0,99.73,4.46,4.77,0.1572,2.0,0
20040511.0,1089.0,0.53,99.06,21.64,3.16,0.3696,3.0,0
20110621.0,1133.0,12.82,98.85,25.26,3.3,0.1868,2.0,1
20080205.0,1109.0,0.73,100.42,17.72,3.94,0.5444,3.0,1
20150915.0,1027.0,0.0,99.51,19.66,2.44,0.424,3.0,1
20100914.0,1107.0,0.0,100.66,25.8,3.57,0.2742,2.0,1
20150505.0,1123.0,0.0,100.22,19.44,4.19,0.1572,2.0,1
20081104.0,1027.0,0.0,99.17,14.25,1.99,0.424,3.0,1
20140909.0,1027.0,0.55,98.81,26.39,3.88,0.424,3.0,1
20040629.0,1123.0,1.83,99.91,25.17,3.21,0.1572,2.0,0
20020709.0,1061.0,2.83,100.98,27.44,1.21,0.0708,2.0,1
20060404.0,1037.0,0.0,100.17,12.89,2.38,0.0444,2.0,0
20160419.0,1101.0,0.0,100.83,19.39,3.81,0.0757,0.0,0
20030311.0,1077.0,0.0,99.45,8.45,6.59,0.0533,2.0,0
20011030.0,1081.0,0.0,100.59,12.28,3.9,0.2937,1.0,1
20110809.0,1107.0,2.6,99.97,28.72,4.37,0.2742,2.0,1
20081209.0,1025.0,14.18,100.77,15.18,3.63,0.0191,2.0,1
20041207.0,1049.0,16.8,97.96,16.13,5.31,0.3013,1.0,0
20120918.0,1039.0,7.04,100.02,23.91,3.49,0.4612,3.0,0
20090127.0,1081.0,0.19,100.0,12.92,3.92,0.2937,1.0,0
20020129.0,1063.0,0.08,101.12,17.34,3.3,0.6201,1.0,0
20001212.0,1013.0,0.9,101.37,6.19,2.94,0.5155,3.0,1
20131022.0,1041.0,0.07,100.12,17.69,5.0,0.1571,2.0,0
20060404.0,1129.0,0.0,101.4,16.73,2.86,0.0564,2.0,1
20130702.0,1101.0,2.68,100.17,26.36,1.55,0.0757,0.0,1
20000905.0,1063.0,2.84,100.38,28.66,1.92,0.6201,1.0,1
20150310.0,1081.0,0.34,99.6,18.28,3.07,0.2937,1.0,0
20160322.0,1031.0,0.0,101.57,11.08,6.13,0.4781,1.0,0
20050111.0,1117.0,0.04,99.97,15.21,3.3,0.3501,1.0,0
20110906.0,1013.0,1.64,99.96,17.57,2.45,0.5155,3.0,1
20151124.0,1035.0,0.0,101.77,6.78,4.04,0.0485,2.0,0
20080115.0,1037.0,0.0,100.41,4.5,2.74,0.0444,2.0,1
20100119.0,1049.0,0.06,98.28,7.45,5.05,0.3013,1.0,0
20121016.0,1077.0,0.0,98.96,15.74,3.91,0.0533,2.0,1
20050524.0,1061.0,0.01,99.65,26.12,4.72,0.0708,2.0,0
20080617.0,1133.0,0.05,98.95,24.03,2.14,0.1868,2.0,1
20110712.0,1041.0,2.31,100.19,29.7,2.27,0.1571,2.0,1
20120131.0,1007.0,0.03,100.95,9.87,4.85,0.5104,1.0,0
20100209.0,1119.0,11.93,100.68,4.2,4.01,0.5154,1.0,0
20110628.0,1025.0,8.85,100.89,28.83,3.62,0.0191,2.0,1
20030513.0,1101.0,0.01,100.62,18.68,4.39,0.0757,0.0,0
20101026.0,1109.0,0.14,99.74,26.05,4.14,0.5444,3.0,1
20060808.0,1071.0,1.38,98.05,29.66,2.1,0.4644,1.0,1
20111227.0,1023.0,7.49,100.97,8.55,2.99,0.1418,2.0,1
20121030.0,1013.0,0.0,100.29,9.31,3.73,0.5155,3.0,1
20050816.0,1111.0,5.01,98.7,27.7,3.33,0.1377,1.0,0
20020813.0,1013.0,0.29,100.68,27.63,3.89,0.5155,3.0,1
20010424.0,1093.0,7.36,99.99,13.86,2.45,0.1357,1.0,0
20060718.0,1069.0,2.57,100.66,29.52,4.66,0.523,3.0,1
20130219.0,1029.0,9.85,98.69,6.86,6.01,0.3602,3.0,1
20040427.0,1055.0,0.0,98.8,14.15,4.44,0.0205,2.0,1
20130625.0,1073.0,1.52,99.53,24.93,2.51,0.3945,1.0,0
20041207.0,1013.0,6.53,100.39,19.21,3.89,0.5155,3.0,0
20130611.0,1133.0,0.14,99.11,26.26,1.52,0.1868,2.0,0
20090127.0,1115.0,0.14,99.39,13.1,3.16,0.3065,1.0,1
20000208.0,1089.0,0.0,99.63,5.81,5.43,0.3696,3.0,1
20020101.0,1001.0,0.19,100.81,-0.38,2.17,0.39,2.0,1
20130924.0,1053.0,23.52,100.25,24.99,1.34,0.2449,1.0,0
20011106.0,1117.0,0.0,100.25,13.36,4.6,0.3501,1.0,1
20000523.0,1075.0,0.59,99.57,25.62,3.24,0.4507,1.0,1
20050607.0,1043.0,2.76,98.71,24.24,2.9,0.3756,3.0,0
20011009.0,1009.0,0.0,100.43,14.97,1.13,0.4062,1.0,0
20140107.0,1015.0,0.0,100.03,-9.39,4.58,0.2014,1.0,0
20040210.0,1085.0,1.35,101.17,9.2,4.5,0.5192,3.0,0
20030715.0,1053.0,0.69,101.0,27.12,3.6,0.2449,1.0,0
20100727.0,1115.0,0.69,99.12,27.98,3.98,0.3065,1.0,1
20090106.0,1003.0,15.09,100.34,20.28,3.73,0.1005,2.0,1
20150303.0,1029.0,4.0,98.77,14.15,2.87,0.3602,3.0,0
20110920.0,1085.0,17.9,100.42,22.97,2.05,0.5192,3.0,1
20010904.0,1103.0,5.29,98.78,24.38,2.0,0.5713,3.0,0
20030715.0,1127.0,0.35,99.79,26.67,2.05,0.2979,1.0,0
20140624.0,1077.0,5.41,99.08,24.11,2.77,0.0533,2.0,1
20161018.0,1023.0,0.0,100.75,25.95,2.76,0.1418,2.0,1
20100223.0,1039.0,0.01,100.13,9.07,1.42,0.4612,3.0,0
20070605.0,1007.0,0.25,99.4,25.18,3.3,0.5104,1.0,1
20061114.0,1089.0,11.56,98.14,9.05,5.93,0.3696,3.0,0
20140826.0,1073.0,0.0,99.46,25.23,2.56,0.3945,1.0,1
20151110.0,1129.0,0.01,101.35,14.68,3.44,0.0564,2.0,0
20061003.0,1121.0,0.0,99.67,22.73,4.25,0.5504,3.0,1
20131231.0,1073.0,0.0,100.45,2.12,2.01,0.3945,1.0,0
20090818.0,1065.0,3.88,100.95,25.76,3.22,0.4968,3.0,0
20070918.0,1021.0,0.0,100.59,22.11,3.03,0.0566,2.0,1
20100824.0,1011.0,0.01,99.38,29.19,5.41,0.5407,1.0,1
20141230.0,1061.0,0.44,101.47,10.68,1.67,0.0708,2.0,1
20100302.0,1057.0,7.34,99.31,2.44,2.46,0.0596,2.0,0
20131210.0,1075.0,2.32,101.29,1.65,3.74,0.4507,1.0,0
20120821.0,1093.0,0.0,99.49,22.87,4.14,0.1357,1.0,1
20041123.0,1127.0,51.02,99.07,18.34,3.54,0.2979,1.0,0
20011030.0,1059.0,0.0,100.72,11.39,2.7,0.1832,1.0,0
20141021.0,1001.0,0.0,100.12,16.57,4.84,0.39,2.0,1
20120508.0,1129.0,4.37,100.59,24.32,3.94,0.0564,2.0,1
20160126.0,1081.0,2.96,99.74,8.82,3.17,0.2937,1.0,0
20091020.0,1069.0,0.0,101.44,12.8,4.32,0.523,3.0,0
20061226.0,1081.0,0.52,99.2,4.23,3.05,0.2937,1.0,0
20110419.0,1061.0,0.0,100.73,21.07,3.97,0.0708,2.0,1
20010724.0,1027.0,2.45,98.42,26.47,3.01,0.424,3.0,0
20000201.0,1107.0,0.08,101.58,2.71,5.5,0.2742,2.0,1
20130305.0,1005.0,2.22,100.25,12.77,5.37,0.3763,3.0,1
20040316.0,1005.0,3.51,100.02,16.76,3.3,0.3763,3.0,0
20040106.0,1101.0,0.02,101.71,2.84,1.6,0.0757,0.0,0
20050830.0,1053.0,3.0,99.85,26.76,5.19,0.2449,1.0,0
20010116.0,1045.0,6.07,101.13,9.38,1.86,0.3585,2.0,1
20120117.0,1047.0,14.92,101.07,14.49,5.02,0.3962,2.0,1
20051004.0,1073.0,0.01,99.69,23.71,1.96,0.3945,1.0,0
20040518.0,1121.0,16.92,99.81,23.57,3.14,0.5504,3.0,1
20160830.0,1057.0,0.0,99.85,28.19,3.2,0.0596,2.0,1
20010828.0,1021.0,1.26,100.12,26.08,1.99,0.0566,2.0,0
20000111.0,1065.0,0.96,101.02,11.76,5.27,0.4968,3.0,1
20090203.0,1015.0,0.0,98.79,-0.43,7.61,0.2014,1.0,1
20120403.0,1009.0,0.12,98.99,21.25,5.39,0.4062,1.0,0
20040127.0,1035.0,0.15,100.87,7.01,2.82,0.0485,2.0,0
20020402.0,1085.0,0.0,100.37,17.94,4.06,0.5192,3.0,1
20060704.0,1069.0,0.17,100.87,30.41,4.49,0.523,3.0,1
20090407.0,1037.0,0.0,99.98,4.95,2.66,0.0444,2.0,0
20011002.0,1039.0,0.0,101.04,19.24,3.99,0.4612,3.0,0
20100810.0,1073.0,0.39,99.11,30.97,2.97,0.3945,1.0,1
20160809.0,1029.0,1.88,98.31,27.46,1.91,0.3602,3.0,1
20051206.0,1071.0,0.0,98.42,-0.81,3.27,0.4644,1.0,0
20161220.0,1057.0,0.05,101.27,1.26,3.32,0.0596,2.0,1
20160503.0,1073.0,0.13,98.97,17.6,2.96,0.3945,1.0,0
20140506.0,1029.0,0.0,98.35,20.24,4.51,0.3602,3.0,0
20110719.0,1027.0,0.83,98.55,28.11,2.61,0.424,3.0,1
20090818.0,1011.0,5.51,100.34,26.41,1.67,0.5407,1.0,0
20121009.0,1065.0,0.0,101.01,13.91,3.14,0.4968,3.0,0
20140211.0,1127.0,8.11,100.16,1.15,1.82,0.2979,1.0,0
20060926.0,1129.0,0.0,101.19,19.96,3.06,0.0564,2.0,1
20091229.0,1001.0,0.0,101.18,1.33,2.79,0.39,2.0,0
20070710.0,1053.0,1.97,100.89,27.77,2.22,0.2449,1.0,1
20000718.0,1119.0,0.31,100.78,31.38,3.4,0.5154,1.0,1
20161025.0,1013.0,0.0,101.1,19.38,4.71,0.5155,3.0,1
20130108.0,1041.0,0.0,101.1,10.15,3.45,0.1571,2.0,1
20010313.0,1007.0,1.61,99.76,13.78,2.75,0.5104,1.0,0
20130709.0,1121.0,1.55,99.5,26.51,3.29,0.5504,3.0,0
20140902.0,1071.0,6.11,97.83,26.43,1.78,0.4644,1.0,0
20001107.0,1027.0,23.89,98.37,20.77,3.28,0.424,3.0,1
20090616.0,1119.0,0.0,100.55,28.56,3.92,0.5154,1.0,0
20030513.0,1009.0,0.26,99.57,18.18,4.69,0.4062,1.0,0
20111122.0,1053.0,6.03,100.85,20.83,3.14,0.2449,1.0,1
20031223.0,1109.0,13.88,100.2,11.45,2.86,0.5444,3.0,0
20100511.0,1063.0,0.45,100.96,22.62,1.92,0.6201,1.0,0
20031028.0,1111.0,0.27,97.82,11.58,4.87,0.1377,1.0,0
20070703.0,1075.0,2.97,100.53,25.68,3.47,0.4507,1.0,1
20160913.0,1013.0,2.79,100.64,26.09,1.95,0.5155,3.0,1
20140204.0,1029.0,5.93,98.5,8.47,5.29,0.3602,3.0,0
20040615.0,1015.0,8.11,98.56,24.45,1.98,0.2014,1.0,1
20120103.0,1107.0,0.0,102.17,-0.65,6.01,0.2742,2.0,0
20080805.0,1125.0,0.0,100.53,30.72,3.38,0.1605,1.0,1
20010807.0,1007.0,6.29,100.34,26.89,1.56,0.5104,1.0,0
20030204.0,1011.0,3.26,99.98,9.04,3.37,0.5407,1.0,0
20070306.0,1091.0,0.0,102.0,10.74,4.91,0.248,1.0,1
20050913.0,1013.0,0.01,100.51,23.59,2.02,0.5155,3.0,0
20160823.0,1017.0,2.02,99.89,28.71,4.02,0.2093,1.0,1
20110222.0,1041.0,0.0,100.38,17.44,2.45,0.1571,2.0,1
20110906.0,1049.0,15.57,97.29,16.28,4.35,0.3013,1.0,0
20000215.0,1031.0,0.0,101.23,12.64,3.55,0.4781,1.0,1
20000328.0,1093.0,0.0,98.31,11.7,2.29,0.1357,1.0,1
20010306.0,1009.0,0.01,99.74,2.9,2.12,0.4062,1.0,1
20151229.0,1103.0,0.02,99.1,10.55,4.6,0.5713,3.0,0
20091201.0,1115.0,9.33,98.94,4.72,3.93,0.3065,1.0,0
20070508.0,1055.0,0.0,98.84,19.13,5.6,0.0205,2.0,1
20080701.0,1119.0,0.0,100.92,24.46,3.04,0.5154,1.0,1
20020604.0,1115.0,6.91,98.89,27.78,4.15,0.3065,1.0,1
20041109.0,1039.0,0.0,101.55,13.01,2.51,0.4612,3.0,0
20000516.0,1009.0,0.0,99.5,20.68,3.73,0.4062,1.0,1
20010731.0,1111.0,1.91,98.96,26.96,2.51,0.1377,1.0,0
20061219.0,1035.0,0.0,101.53,15.56,4.02,0.0485,2.0,1
20061017.0,1005.0,39.19,99.65,23.43,5.93,0.3763,3.0,1
20100323.0,1083.0,0.04,98.67,9.95,3.3,0.2003,1.0,0
20040309.0,1021.0,0.02,100.2,9.74,5.84,0.0566,2.0,0
20150526.0,1077.0,3.2,99.53,21.4,1.97,0.0533,2.0,1
20031021.0,1107.0,0.0,100.57,19.57,5.18,0.2742,2.0,0
20060704.0,1057.0,2.58,100.01,30.19,3.14,0.0596,2.0,1
20150310.0,1091.0,17.62,100.91,19.1,3.32,0.248,1.0,1
20020604.0,1031.0,7.24,100.53,28.44,3.0,0.4781,1.0,1
20100831.0,1107.0,0.09,100.96,25.84,3.17,0.2742,2.0,0
20121225.0,1081.0,35.55,98.81,11.83,10.87,0.2937,1.0,1
20141209.0,1103.0,0.0,99.47,5.63,4.72,0.5713,3.0,0
20040420.0,1075.0,0.06,100.37,18.76,3.7,0.4507,1.0,0
20100810.0,1131.0,0.04,100.39,30.5,4.05,0.4208,1.0,1
20160419.0,1025.0,0.0,101.3,18.99,3.51,0.0191,2.0,0
20081111.0,1083.0,0.41,99.25,9.46,6.32,0.2003,1.0,1
20090414.0,1093.0,0.93,99.06,9.91,2.93,0.1357,1.0,0
20080909.0,1097.0,3.71,101.06,27.47,2.63,0.5293,1.0,0
20030617.0,1059.0,13.37,99.3,24.19,2.44,0.1832,1.0,0
20110301.0,1031.0,0.12,101.06,14.26,3.06,0.4781,1.0,1
20061114.0,1013.0,5.55,100.08,12.39,5.56,0.5155,3.0,1
20121211.0,1067.0,0.64,100.38,9.35,1.58,0.2645,3.0,1
20130611.0,1097.0,1.11,101.37,27.85,3.66,0.5293,1.0,0
20010918.0,1029.0,0.33,98.56,21.95,4.67,0.3602,3.0,0
20111004.0,1129.0,0.0,101.62,16.54,4.26,0.0564,2.0,0
20030916.0,1125.0,0.0,100.58,21.27,4.38,0.1605,1.0,0
20001128.0,1051.0,0.02,100.39,9.36,4.08,0.5967,1.0,1
20070918.0,1107.0,0.0,101.08,22.25,2.81,0.2742,2.0,1
20070320.0,1085.0,0.0,101.68,15.34,4.41,0.5192,3.0,1
20030429.0,1003.0,0.01,101.05,22.0,2.46,0.1005,2.0,0
20020528.0,1129.0,13.89,100.79,26.42,4.41,0.0564,2.0,1
20160705.0,1059.0,13.28,99.4,26.33,2.83,0.1832,1.0,1
